MLO 2001 08 01 00 00 -999  -99.9  -9 -999.90   11.2    9.0    8.2  47   0
MLO 2001 08 01 21 41  349    1.9  -9 -999.90   10.7    8.4    7.6 -99   0
MLO 2001 08 01 21 42  315    5.1  -9 -999.90   12.3    9.1    7.8 -99   0
MLO 2001 08 01 21 43  331    4.9  -9 -999.90   13.4    9.3    8.0 -99   0
MLO 2001 08 01 21 44  318    3.8  -9 -999.90   13.0    9.4    7.8 -99   0
MLO 2001 08 01 21 45  348    4.9  -9 -999.90   13.0    9.3    8.1 -99   0
MLO 2001 08 01 21 46  345    5.7  -9 -999.90   12.2    8.6    8.1 -99   0
MLO 2001 08 01 21 47  331    1.9  -9 -999.90   12.6    9.1    8.2  16   0
MLO 2001 08 01 21 48   40    3.5  -9 -999.90   12.1    9.3    8.3  13   0
MLO 2001 08 01 21 49   15    3.0  -9 -999.90   11.9    9.0    8.1  13   0
MLO 2001 08 01 21 50  351    5.2  -9 -999.90   11.4    8.5    7.9  13   0
MLO 2001 08 01 21 51  326    2.2  -9 -999.90   11.1    8.5    7.9  13   0
MLO 2001 08 01 21 52  317    6.3  -9 -999.90   11.8    8.9    8.1  18   0
MLO 2001 08 01 21 53  356    1.8  -9 -999.90   12.1    9.4    8.5  13   0
MLO 2001 08 01 21 54  353    4.1  -9 -999.90   11.1    8.9    8.6  17   0
MLO 2001 08 01 21 55  348    6.2  -9 -999.90   13.6    9.6    9.0  18   0
MLO 2001 08 01 21 56  350    5.9  -9 -999.90   13.6    9.8    9.0  15   0
MLO 2001 08 01 21 57  347    5.7  -9 -999.90   13.1    9.2    8.6  18   0
MLO 2001 08 01 21 58  342    5.1  -9 -999.90   13.0    9.2    8.4  19   0
MLO 2001 08 01 21 59  350    5.8  -9 -999.90   13.6    9.7    8.7  20   0
MLO 2001 08 01 22 00  333    3.2  -9 -999.90   12.7    9.5    8.8  23   0
MLO 2001 08 01 22 01  337    6.4  -9 -999.90   13.6    9.9    8.7  23   0
MLO 2001 08 01 22 02    8    4.3  -9 -999.90   13.3    9.5    8.5  22   0
MLO 2001 08 01 22 03  354    6.2  -9 -999.90   13.1    9.4    8.4  21   0
MLO 2001 08 01 22 04  348    5.3  -9 -999.90   12.7    8.6    7.8  21   0
MLO 2001 08 01 22 05  356    4.4  -9 -999.90   12.2    8.7    7.7  21   0
MLO 2001 08 01 22 06  350    4.0  -9 -999.90   11.0    8.1    7.4  21   0
MLO 2001 08 01 22 07  340    4.4  -9 -999.90   11.9    8.5    7.8  21   0
MLO 2001 08 01 22 08  335    4.7  -9 -999.90   12.1    8.4    7.4  23   0
MLO 2001 08 01 22 09  340    3.9  -9 -999.90   11.8    8.4    7.8  27   0
MLO 2001 08 01 22 10  352    5.3  -9 -999.90   12.3    8.8    7.7  28   0
MLO 2001 08 01 22 11  345    7.0  -9 -999.90   12.1    8.7    7.9  28   0
MLO 2001 08 01 22 12  327    7.1  -9 -999.90   12.9    8.5    7.5 -99   0
MLO 2001 08 01 22 13  317    6.2  -9 -999.90   12.1    8.5    7.6 -99   0
MLO 2001 08 01 22 14  318    5.9  -9 -999.90   11.4    8.1    6.8 -99   0
MLO 2001 08 01 22 15  316    6.7  -9 -999.90   11.1    8.2    6.6 -99   0
MLO 2001 08 01 22 16  322    8.8  -9 -999.90   11.3    7.8    6.6 -99   0
MLO 2001 08 01 22 17  323    8.2  -9 -999.90   11.9    7.8    6.7 -99   0
MLO 2001 08 01 22 18  317    8.1  -9 -999.90   11.0    7.8    6.7 -99   0
MLO 2001 08 01 22 19  334    7.6  -9 -999.90   11.0    7.6    6.5 -99   0
MLO 2001 08 01 22 20  336    6.3  -9 -999.90   11.0    7.1    6.0 -99   0
MLO 2001 08 01 22 21  339    4.8  -9 -999.90   11.2    7.0    6.2 -99   0
MLO 2001 08 01 22 22  323    6.5  -9 -999.90   11.8    7.4    6.6  53   0
MLO 2001 08 01 22 23  333    6.4  -9 -999.90   11.6    7.8    6.8  51   0
MLO 2001 08 01 22 24  329    5.0  -9 -999.90   11.1    7.2    6.4  51   0
MLO 2001 08 01 22 25  306    6.3  -9 -999.90   10.6    7.6    6.8  52   0
MLO 2001 08 01 22 26  303    9.1  -9 -999.90   11.1    8.1    7.0  47   0
MLO 2001 08 01 22 27  268    5.9  -9 -999.90   10.3    7.6    6.7  48   0
MLO 2001 08 01 22 28  257    4.8  -9 -999.90   10.5    7.8    6.6  47   0
MLO 2001 08 01 22 29  262    5.1  -9 -999.90   11.0    7.7    6.8  45   0
MLO 2001 08 01 22 30  282    5.0  -9 -999.90   12.3    8.6    7.1  41   0
MLO 2001 08 01 22 31  317    6.5  -9 -999.90   11.6    8.7    7.5  48   0
MLO 2001 08 01 22 32  310    8.5  -9 -999.90   11.1    8.2    7.2  53   0
MLO 2001 08 01 22 33  332    9.5  -9 -999.90   12.0    8.8    7.4  46   0
MLO 2001 08 01 22 34  319    6.2  -9 -999.90   11.3    7.9    6.8  43   0
MLO 2001 08 01 22 35  311    4.7  -9 -999.90   10.3    7.4    6.6  45   0
MLO 2001 08 01 22 36  312    4.0  -9 -999.90    9.9    7.7    7.0  50   0
MLO 2001 08 01 22 37  312    4.4  -9 -999.90   10.3    8.0    7.2  54   0
MLO 2001 08 01 22 38  316    7.3  -9 -999.90   10.9    8.2    7.5  55   0
MLO 2001 08 01 22 39  322    7.0  -9 -999.90   11.5    8.2    7.2  51   0
MLO 2001 08 01 22 40  310    6.3  -9 -999.90   11.1    7.8    7.0  54   0
MLO 2001 08 01 22 41  325    8.5  -9 -999.90   11.0    7.6    7.0  58   0
MLO 2001 08 01 22 42  321    7.0  -9 -999.90   10.7    7.3    6.4  57   0
MLO 2001 08 01 22 43  310    7.0  -9 -999.90   10.3    7.1    6.2  55   0
MLO 2001 08 01 22 44  300    3.8  -9 -999.90   10.4    7.0    6.3  55   0
MLO 2001 08 01 22 45  307    4.7  -9 -999.90   10.3    7.7    7.2  57   0
MLO 2001 08 01 22 46  314    7.0  -9 -999.90   10.9    8.0    7.2  53   0
MLO 2001 08 01 22 47  305    6.0  -9 -999.90   10.1    7.5    6.8  56   0
MLO 2001 08 01 22 48  300    7.6  -9 -999.90    9.6    7.3    6.7  67   0
MLO 2001 08 01 22 49  301    7.1  -9 -999.90    9.7    7.2    6.5  70   0
MLO 2001 08 01 22 50  345    2.4  -9 -999.90   11.2    8.4    7.1  44   0
MLO 2001 08 01 22 51    6    3.5  -9 -999.90   11.3    9.0    7.8  35   0
MLO 2001 08 01 22 52   55    3.5  -9 -999.90   11.8    9.4    8.2  35   0
MLO 2001 08 01 22 53    6    0.5  -9 -999.90   11.6    9.7    8.8  38   0
MLO 2001 08 01 22 54  350    5.8  -9 -999.90   11.6    9.4    8.3  38   0
MLO 2001 08 01 22 55  337    6.5  -9 -999.90   12.2    9.0    8.0  42   0
MLO 2001 08 01 22 56  337    7.8  -9 -999.90   12.8    9.4    8.2  45   0
MLO 2001 08 01 22 57  344    2.7  -9 -999.90   11.9    9.2    8.9  43   0
MLO 2001 08 01 22 58  340    7.3  -9 -999.90   13.4   10.2    9.5  43   0
MLO 2001 08 01 22 59  325    6.8  -9 -999.90   11.4    8.6    8.1  62   0
MLO 2001 08 01 23 00  339    6.6  -9 -999.90   11.1    8.3    7.9  57   0
MLO 2001 08 01 23 01  343    5.4  -9 -999.90   11.9    8.2    7.6  60   0
MLO 2001 08 01 23 02  333    4.7  -9 -999.90   11.6    8.0    7.4  54   0
MLO 2001 08 01 23 03  317    7.3  -9 -999.90   11.2    8.0    7.5  62   0
MLO 2001 08 01 23 04  315    6.2  -9 -999.90   10.1    7.1    7.2  68   0
MLO 2001 08 01 23 05  327    6.3  -9 -999.90    9.5    6.9    6.8  71   0
MLO 2001 08 01 23 06  322    4.5  -9 -999.90   10.4    7.3    7.1  67   0
MLO 2001 08 01 23 07  338    2.8  -9 -999.90   10.7    8.1    7.6  60   0
MLO 2001 08 01 23 08  320    3.3  -9 -999.90   11.6    8.2    8.1  59   0
MLO 2001 08 01 23 09  340    3.0  -9 -999.90   12.0    8.8    8.3  40   0
MLO 2001 08 01 23 10  349    5.8  -9 -999.90   11.7    9.1    8.4  45   0
MLO 2001 08 01 23 11  347    3.8  -9 -999.90   12.2    8.9    7.9  42   0
MLO 2001 08 01 23 12  330    6.7  -9 -999.90   11.8    8.5    7.8  61   0
MLO 2001 08 01 23 13  333    6.4  -9 -999.90   11.0    7.2    6.5  64   0
MLO 2001 08 01 23 14  342    5.3  -9 -999.90   11.0    7.0    6.1  62   0
MLO 2001 08 01 23 15  328    6.0  -9 -999.90   10.9    7.2    6.4  61   0
MLO 2001 08 01 23 16  322    5.9  -9 -999.90   10.3    7.0    6.2  61   0
MLO 2001 08 01 23 17  332    5.0  -9 -999.90    9.8    6.7    6.0  63   0
MLO 2001 08 01 23 18  335    2.9  -9 -999.90    9.8    6.8    6.0  65   0
MLO 2001 08 01 23 19  338    2.9  -9 -999.90    9.2    6.8    6.0  67   0
MLO 2001 08 01 23 20  332    3.5  -9 -999.90    9.3    7.4    6.7  66   0
MLO 2001 08 01 23 21  323    4.0  -9 -999.90   10.6    8.0    7.3  60   0
MLO 2001 08 01 23 22  334    2.6  -9 -999.90   10.4    8.2    7.6  49   0
MLO 2001 08 01 23 23  330    3.2  -9 -999.90   11.5    9.1    8.2  46   0
MLO 2001 08 01 23 24  341    4.6  -9 -999.90   12.0    9.0    8.1  47   0
MLO 2001 08 01 23 25  350    3.9  -9 -999.90   12.4    9.2    8.5  43   0
MLO 2001 08 01 23 26  340    4.3  -9 -999.90   12.5    9.4    8.2  43   0
MLO 2001 08 01 23 27  344    5.3  -9 -999.90   11.4    8.8    8.0  46   0
MLO 2001 08 01 23 28  350    4.4  -9 -999.90   12.2    8.9    7.9  44   0
MLO 2001 08 01 23 29  331    4.7  -9 -999.90   11.3    8.2    7.5  61   0
MLO 2001 08 01 23 30  336    3.9  -9 -999.90   10.8    7.6    7.0  63   0
MLO 2001 08 01 23 31  326    4.8  -9 -999.90   10.5    7.6    6.7  62   0
MLO 2001 08 01 23 32  337    3.7  -9 -999.90   10.2    7.3    6.6  63   0
MLO 2001 08 01 23 33    0    3.1  -9 -999.90    9.7    7.1    6.4  66   0
MLO 2001 08 01 23 34  335    1.2  -9 -999.90    8.2    6.9    6.5  72   0
MLO 2001 08 01 23 35  306    4.5  -9 -999.90    9.2    7.1    6.8  65   0
MLO 2001 08 01 23 36  336    1.8  -9 -999.90    9.3    7.6    6.8  61   0
MLO 2001 08 01 23 37  324    3.9  -9 -999.90   10.4    8.3    7.5  56   0
MLO 2001 08 01 23 38  353    3.5  -9 -999.90   11.1    8.5    7.4  53   0
MLO 2001 08 01 23 39  352    3.8  -9 -999.90   11.5    9.0    7.7  51   0
MLO 2001 08 01 23 40  328    4.7  -9 -999.90   11.8    8.8    7.8  50   0
MLO 2001 08 01 23 41  336    2.1  -9 -999.90   11.9    8.2    7.5  49   0
MLO 2001 08 01 23 42  342    3.9  -9 -999.90   11.2    8.5    7.9  53   0
MLO 2001 08 01 23 43  319    6.0  -9 -999.90   11.9    8.8    8.0  51   0
MLO 2001 08 01 23 44  322    6.1  -9 -999.90   12.0    8.6    7.7  51   0
MLO 2001 08 01 23 45  321    4.6  -9 -999.90   11.5    8.4    7.6  51   0
MLO 2001 08 01 23 46  329    5.2  -9 -999.90   11.0    8.3    7.7  52   0
MLO 2001 08 01 23 47  317    5.5  -9 -999.90   11.4    8.4    7.9  49   0
MLO 2001 08 01 23 48  305    4.4  -9 -999.90   11.1    8.6    7.6  50   0
MLO 2001 08 01 23 49  343    2.7  -9 -999.90   10.5    8.5    8.1  53   0
MLO 2001 08 01 23 50  338    3.3  -9 -999.90   10.7    8.4    7.8  51   0
MLO 2001 08 01 23 51  327    2.5  -9 -999.90   10.8    8.3    8.0  49   0
MLO 2001 08 01 23 52  340    0.7  -9 -999.90    9.9    8.0    8.1  52   0
MLO 2001 08 01 23 53  315    0.1  -9 -999.90    9.3    8.7    8.3  48   0
MLO 2001 08 01 23 54  355    1.2  -9 -999.90   10.2    9.0    8.4  37   0
MLO 2001 08 01 23 55   46    4.9  -9 -999.90   11.0    9.3    8.8  32   0
MLO 2001 08 01 23 56   44    6.0  -9 -999.90   12.3    9.7    8.8  30   0
MLO 2001 08 01 23 57   59    3.4  -9 -999.90   11.4    9.0    8.6  36   0
MLO 2001 08 01 23 58   47    6.7  -9 -999.90   11.6    9.4    8.8  41   0
MLO 2001 08 01 23 59   39    6.5  -9 -999.90   12.1    9.2    8.6  39   0
MLO 2001 08 03 20 47 -999  -99.9  -9 -999.90   13.4 -999.9   11.4 -99   0
MLO 2001 08 03 20 48   57  -99.9  -9 -999.90   13.8 -999.9   11.9 -99   0
MLO 2001 08 03 20 49   64  -99.9  -9 -999.90   14.4 -999.9   11.4 -99   0
MLO 2001 08 03 20 50   67  -99.9  -9 -999.90   14.0 -999.9   11.0 -99   0
MLO 2001 08 03 20 51   61  -99.9  -9 -999.90   14.2 -999.9   11.2 -99   0
MLO 2001 08 03 20 52   70  -99.9  -9 -999.90   14.2 -999.9   11.8 -99   0
MLO 2001 08 03 20 53   68  -99.9  -9 -999.90   13.7 -999.9   11.5 -99   0
MLO 2001 08 03 20 54   49  -99.9  -9 -999.90   14.6 -999.9   11.3 -99   0
MLO 2001 08 03 20 55   70  -99.9  -9 -999.90   15.3 -999.9   11.8 -99   0
MLO 2001 08 03 20 56   78  -99.9  -9 -999.90   14.8 -999.9   11.6 -99   0
MLO 2001 08 03 20 57   79  -99.9  -9 -999.90   14.3 -999.9   11.3 -99   0
MLO 2001 08 03 20 58  107  -99.9  -9 -999.90   13.6   11.8   11.1  31   0
MLO 2001 08 03 20 59   73    4.4  -9 -999.90   14.1   12.2   11.3  30   0
MLO 2001 08 03 21 00   58    3.0  -9 -999.90   14.6   12.4   11.2  30   0
MLO 2001 08 03 21 01   45    3.9  -9 -999.90   14.6   12.5   11.2  32   0
MLO 2001 08 03 21 02   64    5.8  -9 -999.90   14.8   12.4   11.2  31   0
MLO 2001 08 03 21 03   55    4.8  -9 -999.90   14.5   12.5   11.4  31   0
MLO 2001 08 03 21 04   58    3.8  -9 -999.90   13.8   12.2   11.3  29   0
MLO 2001 08 03 21 05   45    4.4  -9 -999.90   14.3   12.4   11.6  30   0
MLO 2001 08 03 21 06   71    4.1  -9 -999.90   14.5   12.4   11.7  30   0
MLO 2001 08 03 21 07   67    5.1  -9 -999.90   14.6   12.9   11.4  29   0
MLO 2001 08 03 21 08   53    5.6  -9 -999.90   14.2   12.6   11.5  29   0
MLO 2001 08 03 21 09   67    5.3  -9 -999.90   14.6   12.7   11.5  27   0
MLO 2001 08 03 21 10   63    2.2  -9 -999.90   14.0   12.7   11.3  28   0
MLO 2001 08 03 21 11   56    1.5  -9 -999.90   14.2   13.1   11.6  28   0
MLO 2001 08 03 21 12   42    4.5  -9 -999.90   14.9   13.1   11.8  27   0
MLO 2001 08 03 21 13   42    4.0  -9 -999.90   15.0   12.8   11.6  26   0
MLO 2001 08 03 21 14   59    3.6  -9 -999.90   14.8   13.0   11.6  27   0
MLO 2001 08 03 21 15   47    3.3  -9 -999.90   14.9   13.4   11.6  28   0
MLO 2001 08 03 21 16   61    5.4  -9 -999.90   15.4   13.6   12.0  26   0
MLO 2001 08 03 21 17   62    5.4  -9 -999.90   14.2   12.9   11.4  27   0
MLO 2001 08 03 21 18   64    4.9  -9 -999.90   13.9   12.5   11.4  32   0
MLO 2001 08 03 21 19   42    5.0  -9 -999.90   15.0   12.8   11.5  32   0
MLO 2001 08 03 21 20   49    2.8  -9 -999.90   15.5   13.0   11.5  28   0
MLO 2001 08 03 21 21   46    5.0  -9 -999.90   15.2   12.5   11.4  26   0
MLO 2001 08 03 21 22   38    1.6  -9 -999.90   14.1   11.9   11.4  25   0
MLO 2001 08 03 21 23   59    2.6  -9 -999.90   14.7   13.0   12.2  30   0
MLO 2001 08 03 21 24   50    4.4  -9 -999.90   15.4   13.1   11.8  28   0
MLO 2001 08 03 21 25   44    5.3  -9 -999.90   15.4   12.5   11.4  28   0
MLO 2001 08 03 21 26   56    5.2  -9 -999.90   15.2   12.5   11.8  31   0
MLO 2001 08 03 21 27   51    6.7  -9 -999.90   15.6   13.2   11.7  32   0
MLO 2001 08 03 21 28   37    5.0  -9 -999.90   14.8   12.4   11.3  33   0
MLO 2001 08 03 21 29   34    4.4  -9 -999.90   14.2   11.9   11.3  37   0
MLO 2001 08 03 21 30   33    3.2  -9 -999.90   14.5   11.7   11.0  36   0
MLO 2001 08 03 21 31   20    1.9  -9 -999.90   14.6   12.1   11.2  36   0
MLO 2001 08 03 21 32   43    5.5  -9 -999.90   14.6   12.2   11.4  37   0
MLO 2001 08 03 21 33   55    5.5  -9 -999.90   15.0   12.4   11.4  35   0
MLO 2001 08 03 21 34   53    5.8  -9 -999.90   15.6   12.8   11.7  34   0
MLO 2001 08 03 21 35   58    5.7  -9 -999.90   15.1   12.8   11.2  33   0
MLO 2001 08 03 21 36   48    4.9  -9 -999.90   14.9   12.6   11.1  34   0
MLO 2001 08 03 21 37   46    4.5  -9 -999.90   14.8   12.2   11.1  38   0
MLO 2001 08 03 21 38   43    7.0  -9 -999.90   15.5   13.2   11.8  36   0
MLO 2001 08 03 21 39   41    4.3  -9 -999.90   15.4   12.2   11.3  32   0
MLO 2001 08 03 21 40   48    3.5  -9 -999.90   14.2   11.8   11.1  37   0
MLO 2001 08 03 21 41   52    3.7  -9 -999.90   14.3   12.4   11.4  39   0
MLO 2001 08 03 21 42   47    4.5  -9 -999.90   15.1   12.6   11.3  38   0
MLO 2001 08 03 21 43   42    4.0  -9 -999.90   16.5   13.7   11.9  36   0
MLO 2001 08 03 21 44   34    6.4  -9 -999.90   16.2   13.3   12.0  38   0
MLO 2001 08 03 21 45   39    4.9  -9 -999.90   15.9   13.0   11.8  39   0
MLO 2001 08 03 21 46   57    5.8  -9 -999.90   16.4   13.3   12.0  38   0
MLO 2001 08 03 21 47   60    5.1  -9 -999.90   16.1   13.5   11.4  38   0
MLO 2001 08 03 21 48   51    6.1  -9 -999.90   15.6   13.1   11.4  37   0
MLO 2001 08 03 21 49   51    3.6  -9 -999.90   15.3   12.8   11.1  31   0
MLO 2001 08 03 21 50   39    5.5  -9 -999.90   15.2   12.5   11.5  36   0
MLO 2001 08 03 21 51   38    4.5  -9 -999.90   15.5   12.6   11.2  35   0
MLO 2001 08 03 21 52  235    0.6  -9 -999.90   14.8   12.4   11.2  37   0
MLO 2001 08 03 21 53   66    4.7  -9 -999.90   14.8   12.5   11.7  38   0
MLO 2001 08 03 21 54   67    5.9  -9 -999.90   14.5   12.5   11.4  40   0
MLO 2001 08 03 21 55   69    3.0  -9 -999.90   14.4   12.4   11.2  40   0
MLO 2001 08 03 21 56   51    5.6  -9 -999.90   14.8   12.6   11.6  38   0
MLO 2001 08 03 21 57   50    7.8  -9 -999.90   15.6   13.0   11.4  36   0
MLO 2001 08 03 21 58   54    5.4  -9 -999.90   15.2   12.7   11.4  38   0
MLO 2001 08 03 21 59   37    6.1  -9 -999.90   16.0   12.9   11.6  34   0
MLO 2001 08 03 22 00   53    6.4  -9 -999.90   15.3   12.6   11.6  36   0
MLO 2001 08 03 22 01   55    4.7  -9 -999.90   15.7   13.2   11.8  35   0
MLO 2001 08 03 22 02   61    6.5  -9 -999.90   15.6   13.4   11.8  35   0
MLO 2001 08 03 22 03   62    7.4  -9 -999.90   15.5   13.2   11.7  34   0
MLO 2001 08 03 22 04   49    5.1  -9 -999.90   15.8   13.3   11.9  32   0
MLO 2001 08 03 22 05   49    7.5  -9 -999.90   16.2   13.2   11.8  30   0
MLO 2001 08 03 22 06   62    4.1  -9 -999.90   15.4   13.0   11.3  30   0
MLO 2001 08 03 22 07   46    4.1  -9 -999.90   15.4   12.8   11.3  32   0
MLO 2001 08 03 22 08   48    3.4  -9 -999.90   15.4   12.5   11.4  34   0
MLO 2001 08 03 22 09   44    6.6  -9 -999.90   15.3   12.5   11.6  33   0
MLO 2001 08 03 22 10   59    5.8  -9 -999.90   16.6   13.4   11.6  24   0
MLO 2001 08 03 22 11   44    5.2  -9 -999.90   16.0   13.6   11.7  29   0
MLO 2001 08 03 22 12   60    6.3  -9 -999.90   16.6   14.0   12.0  28   0
MLO 2001 08 03 22 13   63    6.1  -9 -999.90   15.7   13.6   11.5  28   0
MLO 2001 08 03 22 14   49    4.0  -9 -999.90   15.0   12.6   11.1  30   0
MLO 2001 08 03 22 15   57    2.8  -9 -999.90   14.1   12.2   11.2  31   0
MLO 2001 08 03 22 16   48    5.8  -9 -999.90   15.6   13.2   11.8  30   0
MLO 2001 08 03 22 17   47    6.4  -9 -999.90   16.1   12.9   11.6  30   0
MLO 2001 08 03 22 18   51    5.9  -9 -999.90   16.2   12.8   11.8  29   0
MLO 2001 08 03 22 19   49    6.5  -9 -999.90   15.4   12.3   11.2  26   0
MLO 2001 08 03 22 20   52    5.3  -9 -999.90   14.9   12.1   11.2  25   0
MLO 2001 08 03 22 21   41    3.5  -9 -999.90   14.6   12.0   11.2  29   0
MLO 2001 08 03 22 22   43    6.5  -9 -999.90   15.6   12.4   11.5  30   0
MLO 2001 08 03 22 23   46    5.2  -9 -999.90   16.8   13.2   11.7  26   0
MLO 2001 08 03 22 24   36    4.6  -9 -999.90   16.3   12.7   11.6  23   0
MLO 2001 08 03 22 25   36    4.3  -9 -999.90   15.9   12.4   11.4  25   0
MLO 2001 08 03 22 26   47    3.4  -9 -999.90   15.8   13.0   12.1  29   0
MLO 2001 08 03 22 27   87    4.9  -9 -999.90   16.0   13.5   12.2  25   0
MLO 2001 08 03 22 28   67    6.3  -9 -999.90   15.9   13.6   12.1  26   0
MLO 2001 08 03 22 29   49    6.1  -9 -999.90   16.2   13.6   12.0  25   0
MLO 2001 08 03 22 30   51    5.9  -9 -999.90   16.7   13.1   11.6  24   0
MLO 2001 08 03 22 31   68    5.1  -9 -999.90   15.9   13.2   11.6  25   0
MLO 2001 08 03 22 32   50    5.1  -9 -999.90   15.4   13.2   11.4  25   0
MLO 2001 08 03 22 33   47    4.3  -9 -999.90   14.8   12.7   11.2  27   0
MLO 2001 08 03 22 34   45    4.8  -9 -999.90   15.8   13.4   12.0  29   0
MLO 2001 08 03 22 35   51    5.6  -9 -999.90   17.0   14.0   11.8  21   0
MLO 2001 08 03 22 36   46    5.4  -9 -999.90   16.2   13.0   11.4  25   0
MLO 2001 08 03 22 37   43    4.7  -9 -999.90   16.0   12.9   11.8  27   0
MLO 2001 08 03 22 38   57    6.2  -9 -999.90   16.4   13.2   12.0  27   0
MLO 2001 08 03 22 39   62    6.7  -9 -999.90   15.6   12.9   11.4  26   0
MLO 2001 08 03 22 40   73    4.4  -9 -999.90   14.6   12.4   11.0  29   0
MLO 2001 08 03 22 41   76    4.5  -9 -999.90   15.4   13.2   11.8  29   0
MLO 2001 08 03 22 42   79    5.1  -9 -999.90   15.4   13.2   12.2  29   0
MLO 2001 08 03 22 43   52    6.4  -9 -999.90   15.7   13.0   12.0  24   0
MLO 2001 08 03 22 44   56    4.5  -9 -999.90   15.4   12.8   11.6  24   0
MLO 2001 08 03 22 45   65    4.5  -9 -999.90   14.6   12.9   11.6  28   0
MLO 2001 08 03 22 46   53    4.6  -9 -999.90   16.2   13.8   12.4  29   0
MLO 2001 08 03 22 47   47    5.2  -9 -999.90   16.3   13.4   11.8  31   0
MLO 2001 08 03 22 48   74    5.6  -9 -999.90   15.9   13.5   11.6  31   0
MLO 2001 08 03 22 49   84    6.0  -9 -999.90   15.3   13.4   11.6  28   0
MLO 2001 08 03 22 50   87    5.4  -9 -999.90   14.4   12.7   11.6  31   0
MLO 2001 08 03 22 51   66    5.6  -9 -999.90   15.0   12.7   11.6  30   0
MLO 2001 08 03 22 52   69    7.2  -9 -999.90   14.7   12.6   11.4  32   0
MLO 2001 08 03 22 53   68    4.9  -9 -999.90   14.4   12.6   11.5  31   0
MLO 2001 08 03 22 54   48    4.7  -9 -999.90   15.8   13.5   12.0  26   0
MLO 2001 08 03 22 55   44    3.5  -9 -999.90   16.4   13.2   11.7  29   0
MLO 2001 08 03 22 56   57    5.3  -9 -999.90   15.5   12.6   11.5  36   0
MLO 2001 08 03 22 57   47    7.3  -9 -999.90   15.4   12.3   11.2  37   0
MLO 2001 08 03 22 58   54    5.8  -9 -999.90   15.9   12.4   11.4  36   0
MLO 2001 08 03 22 59   46    4.1  -9 -999.90   15.4   12.7   11.6  37   0
MLO 2001 08 03 23 00   36    4.9  -9 -999.90   14.2   12.0   11.2  39   0
MLO 2001 08 03 23 01   41    4.9  -9 -999.90   14.7   12.3   11.3  37   0
MLO 2001 08 03 23 02   32    2.7  -9 -999.90   14.9   12.0   11.0  36   0
MLO 2001 08 03 23 03   50    5.6  -9 -999.90   15.4   12.5   11.4  33   0
MLO 2001 08 03 23 04   67    3.9  -9 -999.90   15.2   12.4   11.5  30   0
MLO 2001 08 03 23 05   42    5.7  -9 -999.90   15.4   12.2   11.4  38   0
MLO 2001 08 03 23 06   69    5.9  -9 -999.90   16.0   12.9   11.6  36   0
MLO 2001 08 03 23 07   74    6.0  -9 -999.90   14.8   12.6   11.3  36   0
MLO 2001 08 03 23 08   67    4.7  -9 -999.90   14.4   12.1   11.0  36   0
MLO 2001 08 03 23 09   44    6.2  -9 -999.90   15.8   13.1   11.4  33   0
MLO 2001 08 03 23 10   46    5.8  -9 -999.90   16.2   13.0   11.3  31   0
MLO 2001 08 03 23 11   66    6.2  -9 -999.90   16.1   13.1   11.1  33   0
MLO 2001 08 03 23 12   89    4.2  -9 -999.90   14.5   12.1   10.7  36   0
MLO 2001 08 03 23 13   50    6.8  -9 -999.90   15.0   12.0   11.2  34   0
MLO 2001 08 03 23 14   67    4.7  -9 -999.90   15.1   12.2   11.1  33   0
MLO 2001 08 03 23 15   75    5.3  -9 -999.90   15.4   12.7   11.3  31   0
MLO 2001 08 03 23 16   70    4.7  -9 -999.90   14.3   12.0   11.1  33   0
MLO 2001 08 03 23 17   65    2.9  -9 -999.90   14.8   12.5   11.0  34   0
MLO 2001 08 03 23 18   55    4.9  -9 -999.90   16.0   13.4   11.8  32   0
MLO 2001 08 03 23 19   48    5.2  -9 -999.90   16.6   13.6   12.2  30   0
MLO 2001 08 03 23 20   66    5.0  -9 -999.90   15.8   13.5   11.7  31   0
MLO 2001 08 03 23 21   80    6.4  -9 -999.90   14.7   12.8   11.0  34   0
MLO 2001 08 03 23 22   47    4.7  -9 -999.90   14.8   12.8   11.6  35   0
MLO 2001 08 03 23 23   69    3.6  -9 -999.90   17.0   14.0   12.3  30   0
MLO 2001 08 03 23 24   69    5.6  -9 -999.90   16.3   13.8   11.5  29   0
MLO 2001 08 03 23 25   51    4.6  -9 -999.90   15.7   13.4   11.2  30   0
MLO 2001 08 03 23 26   57    4.6  -9 -999.90   16.0   13.0   11.2  29   0
MLO 2001 08 03 23 27   53    5.6  -9 -999.90   14.9   12.9   11.1  36   0
MLO 2001 08 03 23 28   54    4.9  -9 -999.90   15.2   12.4   10.6  36   0
MLO 2001 08 03 23 29   46    4.5  -9 -999.90   14.7   12.2   10.8  42   0
MLO 2001 08 03 23 30   59    4.9  -9 -999.90   14.6   12.3   10.7  40   0
MLO 2001 08 03 23 31   46    5.4  -9 -999.90   15.4   12.2   10.9  38   0
MLO 2001 08 03 23 32   49    8.3  -9 -999.90   16.0   12.1   11.3  34   0
MLO 2001 08 03 23 33   66    4.7  -9 -999.90   15.1   12.2   11.2  38   0
MLO 2001 08 03 23 34   42    4.9  -9 -999.90   15.1   12.4   11.2  37   0
MLO 2001 08 03 23 35   47    7.1  -9 -999.90   15.2   12.5   11.2  32   0
